,text,label

this ticket is a placeholder to verify the release numbers are correct once theyve been chosen

see  for details of the change



",1

618,if the atlas server is not running and try to stop the server by running “atlasstoppy” an exception will occurthis happen when “atlaspid” file exist in the logs directorythe “atlaspid” file pointing to a none existing pidneed to check if pid exist first before calling oskillpidsigterm  ,0

619,only remaining reason for having hadoop dependencies even though these are provided in flinkruntime is the security  kerberos setup which is already hidden behind a service loader this should be fairly straightforward to move into the separate module,1

620,"sling feature for karaf works well but  i could not see any errrolog or any kind of sling custom logs being generated 

i am not sure if this is a bug or any custom settings which is required to get various sling related logs ",0

621,"building with the latest maven fails during the highestdir goal

 
quotecannot find a single highest directory for this project set first two candidates directories dont share a common root 
quote
 

as suggested on this so answer  the directoryof goal works better",1

622,"an undesirable feature of the current cell implementation is that every unpacked cell contains both a valueoriented time window and an addressoriented aggregate time window this means that first its easy to mistakenly use the wrong time window information and second the unpacked cells are larger than they need to be specifically removing one of the time window structure would get us under 

while were in there it would be nice to simplify the cell unpacking code to reduce its footprint",1

623,blockinfoconverttoblockunderconstruction converts a blockinfo object to a blockinfounderconstruction object the callee instead of the caller should preserve the blockcollection field,0

624, when page is first loaded and input is some characters eg sa and calender is clicked it gives javascript error as below    firstdate has no properties    showcalendarcalendar   nan mdyywicketdatejs line     showcalendarwicketdatejs line     wrappedfnclick   line     widgetcfgsetpropertypagedate firstdategetmonth       when number is entered eg   after above error and calender is clicked nan error occurs as shown in attachment,0

625,when a fetch failure happens if the socket has already connected it is only counted against the first map task  but most of the time it is because of an issue with the node itself not the individual map task and as such all failures when trying to initiate the connection should count against all of the tasksthis caused a particularly unfortunate job to take an hour an a half longer then it needed to,0

626,fast down and easy to customize,0

627,"fixes the following issues found by spotbugs

private method orgapachethriftpartialthriftmetadatathriftprimitivegetparentstruct is never called

private method orgapachethrifttdeserializercreatenewstructthriftmetadatathriftstruct is never called

orgapachethriftpartialpartialthriftcomparerareequalthriftmetadatathriftmap object object stringbuilder makes inefficient use of keyset iterator instead of entryset iterator",1

628,"in jira od instance as sysadmin i tried to create use jdg to generate some data

 generating meta data 

number of projects  
number of users for jiradevelopers  
number of users for jirausers  

this step failed with the following exception

code
    info sysadmin    secureadminjirametadatageneratorjspa  creating  projects
    info sysadmin    secureadminjirametadatageneratorjspa  created  projects in  
    info sysadmin    secureadminjirametadatageneratorjspa  generating users  jiradevelopers and  plain jirausers
    info sysadmin    secureadminjirametadatageneratorjspa  granted user  access to application 
    error sysadmin    secureadminjirametadatageneratorjspa  error generating metadata
 comatlassianjiraexceptiondataaccessexception group must not be null if trying to add or delete a user from it
 	at 
 	at 
 	at 
 	at  method
 	at 
 	at 
 	at 
 	at 
 	at  source
 	at  method
 	at 
 	at 
 	at 
 	at 
 	at  source
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
code

 since the project got successfully created i tried to create some issues under the project but that step fails with the following exception

code
    warn sysadmin    secureadminjiradatageneratorjspa  no developers found using adminadmin
    error sysadmin    secureadminjiradatageneratorjspa  error generating data
 javalangnullpointerexception
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
    info servicerunner      synchronisation for directory  starting

code

after this npe it does not get the admin user which is very well existing",0

629,this ticket collects various issues that cause log pollution and that should be therefore resolved,1

630,"codejava

  licensed to the apache software foundation asf under one or more
  contributor license agreements  see the notice file distributed with
  this work for additional information regarding copyright ownership
  the asf licenses this file to you under the apache license version 
  the license you may not use this file except in compliance with
  the license  you may obtain a copy of the license at
 
      
 
  unless required by applicable law or agreed to in writing software
  distributed under the license is distributed on an as is basis
  without warranties or conditions of any kind either express or implied
  see the license for the specific language governing permissions and
  limitations under the license
 
package orgmyorgquickstart

import orgapachecommonsiofileutils
import orgapacheflinkapicommonfunctionsrichmapfunction
import orgapacheflinkapijavaexecutionenvironment
import orgapacheflinkapijavaoperatorsdatasource
import orgapacheflinkconfigurationconfiguration

import javaiofile
import javaniocharsetcharset
import javautilarraylist
import javautillist


public class distributedcache 
    public static void mainstring args throws exception 

        executionenvironment env  executionenvironmentgetexecutionenvironment
        、register a file from hdfs
        envregistercachedfilehdfspathtoyourfile hdfsfile
        envregistercachedfilefiletmptmptxt localfiletrue

        datasource data  envfromelementsa b c d
        datamapnew richmapfunction 
            private list cache  new arraylist

            override
            public void openconfiguration parameters throws exception 
                superopenparameters
                、access cached file via runtimecontext and distributedcache
                file file  getruntimecontextgetdistributedcachegetfilelocalfile
                list lines    
                
                for string line  lines 
                    cacheaddline
                    systemoutprintlnline
                
            

            override
            public string mapstring value throws exception 
                value
                return value
            
        print


    
 code
tmptmptxt–this file existe

list lines   

why",1

631,ubsan undefined error in schema layer,1

632,"

code
 orgapacheflinkruntimeclientjobexecutionexception job execution failed
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 caused by orgapacheflinkruntimejobexception recovery is suppressed by norestartbackofftimestrategy
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	  more
 caused by javautilconcurrentcompletionexception javautilconcurrenttimeoutexception invocation of public abstract javautilconcurrentcompletablefuture orgapacheflinkruntimetaskexecutortaskexecutorgatewaysubmittaskorgapacheflinkruntimedeploymenttaskdeploymentdescriptororgapacheflinkruntimejobmasterjobmasteridorgapacheflinkapicommontimetime timed out
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 caused by javautilconcurrenttimeoutexception invocation of public abstract javautilconcurrentcompletablefuture orgapacheflinkruntimetaskexecutortaskexecutorgatewaysubmittaskorgapacheflinkruntimedeploymenttaskdeploymentdescriptororgapacheflinkruntimejobmasterjobmasteridorgapacheflinkapicommontimetime timed out
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	  more
 caused by akkapatternasktimeoutexception ask timed out on  after  message of type  a typical reason for asktimeoutexception is that the recipient actor didnt send a reply
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	at 
 	  more
code",1

633,"when a user attempts to remove a configured repository path from project administration  settings the following behavior is observed
 user clicks on the delete button like so 
 in the next page the confirmation dialog appears and the user clicks on delete like so 
 after clicking the button nothing happens and the following text appears on the page  
noformat
are you sure you want to remove the repository path mapping null from project null
noformat
 clicking on the delete button does nothing and the page stays at the message as per above going back to the project administration page the repository path is still there and not deleted 


steps to reproduce
 install jira 
 install fisheye  add a subversion perforce or git repository
 configure application link from jira to fisheye
 create a new project and configure a repository path to one of the repositories created in step 
 try to delete the repository path 


other information
 tested on subversionperforcegit repositories
 tested on trustedbasic authentication for the app link
 there are no errors in the atlassianjiralog files",0

634,add tests for longhashpartition stringcallgen and equalisercodegenerator,1

635,include the source maps and atlassian banner at the beginning of distribution files created by webpack,0

636,we’ll want to remove logfiles that are older than say a month because otherwise they just keep accumulating and will require more and more disk storage space,0

637,according to tutoriallooking at jportaljetspeedpropertiesand the logo was only actually updated after i updated the filejetspeedresourcesproperties,0

638,"this story is driven by  and others

the rest api payloads accept and deliver date like values in most if not all cases the date value is returned as a string type this is not horrible except that the format of this string is not in an easily parseable well defined commonly standard format 

these dates are usually displayed in the nexus ui so were probably formatted with that in mind
they mostly look like thu nov   est  however in some cases the rest responses from nexus will return a na value which obviously is not a date at all

nexus should standardize all date values to be seconds since epoch or perhaps better    see   preference should be given to parseability and not their ultimate use  read by human in ui for example

also in the cases where na or some other value can be returned or processed in a rest payload the documentation should reflect it accurately and these standard values should be enums and not random strings in source code see  for example

",1

639,"the wtreaddeletedskip and wtreaddeletedcheck flags need cleanup

specifically  comments the wtreaddeletedskip flag is set in function wtsyncfile to not to let the checkpoint read any deleted pages with durable history we dont read any pages into the memory as part of the checkpoint this flag is no longer required

the wtreaddeletedcheck flag is the default behavior when wtreaddeletedskip is not set and so the flag combinations can be simplified",1

640,"we should add an  test for the hive integration list all tables and read some metadata read from an existing table register a new table in hive use a registered function write to an existing table write to a new table
",1

641,two new data uri icons are required for individual fecru instances,0

642,currently the sample map reduce job in order by implementation does the following  sample  records from each map  group all on the above output  sort the output bag from the above grouping on keys of the order by  give the sorted bag to findquantiles udfthe steps  and  above can be replaced by group the sample output by the order by key and set parallelism of the group to  so that output of the group goes to one reducer since hadoop ensures the output of the group is sorted by key we get sorting for free without using posort ,0

643,our maven mirror setup for ci alicloudmvnmirror is currently incredibly unstable,1

644,once  is resolved we should turn lsm with nontimestamp testing back on again in testformat,1

645," problem

the miniclusterresource is a utility class to create and manage flink clusters for testing purposes it is incredibly convenient but unfortunately resides in flinktestutils which depends on flinkruntime flinkstreamingjava and flinkclients making the class not usable in these modules

the current version does require these dependencies but only for specific optional parts streamingjava is only required for accessing teststreamenvironment and flinkclients only for tests that want to work against a clusterclient

 proposal

split the miniclusterresource as follows

 
remove clientstreamingjava dependent parts and move the class to flinkruntime

 
add a new class streamingminiclusterresourceextension that accepts a  miniclusterresource as an argument and contains the streaming parts
usage would look like this
code
private final miniclusterresource cluster  
private final streamingminiclusterresourceextension ext  new streamingminiclusterresourceextensioncluster

rule
public rulechain chain rulechain
	outerrulecluster 
	aroundext
code

 

add a new class clientminiclusterresourceextension that accepts a  miniclusterresource as an argument and contains the client parts
usage would look like this
code
private final miniclusterresource cluster  
private final clientminiclusterresourceextensionext  new clientminiclusterresourceextensioncluster

rule
public rulechain chain rulechain
	outerrulecluster 
	aroundext
code

 wdyt",1

646,"the synchro tests are failing due to internal changes to the uriparser module made in  
noformat
  synchro runtest commands  python m synchrosynchrotest v w  checkexcludepatterns
   cannot import name partition
  error invocationerror for command  m synchrosynchrotest v w toxsynchrotmpmongopythondriver checkexcludepatterns exited with code 
noformat",0

647,"in poolgo connectionclosed events are published in the expirationchecking function and in disconnect for forcefullyclosed connections this doesnt cover all cases though because connections closed gracefully during disconnect dont go through the expiration checker and connections that encounter network errors manually call poolremoveconnnection on themselves we can move the eventfiring to closeconnection and removeconnection because all cases go through one of those well have to store the reason for closing eg idle pool closing etc on the connection so the event can be published correctly

 

the timer variable in pooldisconnect is incorrect it calculates the time to fire as nowcontextdeadline which will be negative if the deadline is in the future i dont know why that timer is there at all i think the ctxdone  ticker cases cover everything we need",0

648,update comsunxmlbindjaxbimpl and comsunxmlbindjaxbcore to the latest available minor version this means an upgrade from the  version released august  to  released august ,1

649,in  we turned off a static smoke test as to whether or not zerolength rowstore values are written that test now passes in the dh version of the system and the test can be reenabled,1

650,when set plannerwidthmaxpernode   tried   and  tpch query  failed with the following errorcodejavasqlsqlexception system error nullpointerexceptionfragment   javalangnullpointerexception null                                                                                	at 	at 	at 	at 	at 	at 	at  by orgapachedrillcommonexceptionsuserremoteexception system error nullpointerexceptionfragment   javalangnullpointerexception null                                                                                	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at 	at  unable to fetch all rows got only  orgapachedrillcommonexceptionsuserremoteexception system error nullpointerexceptionfragment   javalangnullpointerexception null                                                                                ,0

651,to match evergreens style and avoid overaggressive error checking,0

652,track time doing actual disk io,0

653,"now i want to use flink sql implement insert to multi sinks in seq， such as  i have one kafka table  sourcetableone  and have two sink table  db table sinkdbone  kafka table sinkkafkatwo 
i want to implement when the element from sourcetableone arriavd first  insert into table sinkdbone select  from sourcetableone when element be inserted  second stage insert into table sinkkafkatwo select  from sourcetableone。 

the web system will listen the sinkkafkatwo topic  and query data from sinkdbone table 

 

anyone have some idea to implement this function  ",1

654,this future is completed when all the bytebuffers resulting of the encoding of the message are wrote on the socket ,0

655,it might be useful to make tiered storage address cookies backward compatible so reads of tiered objects would fail gracefully rather than dropping core or returning a corruption error,1

656,right now tasks in wiredtiger evergreen project performs the compilation under toplevel directory it would be good to perform the compilation under buildposix directory to keep consistent with the way we did in jenkins and development environments,1

657,"imagine a situation where a core fails to load because theres some kind of minor problem with the configuration for the corecollection

once youve fixed whatever caused the core to fail there is no way provided in the admin ui to reload the core so it will start working  the coreadmin api can be accessed directly to initiate the reload action if the user is able to figure out how to do that  restarting the entire node would take care of it potentially with major disruption

it would be really good to have cores that fail to initialize show up in the coreadmin section of the admin ui in a different color and with some kind of visual indicator for the color blind with a limited set of options that includes reload
",0

658,"we list the behaviour of the different connection options at 

for example is mongocuriretrywrites enabled by default in the current version of the c driver

 ",0

659,"my reading of this code in searchinsertappend
code
if ins  wtskiplastinshead  null
        return 
keydata  wtinsertkeyins
keysize  wtinsertkeysizeins

wtretwtcomparesession collator srchkey key cmp
if cmp   
        
          
          we may race with another appending thread
         
          to catch that case rely on the atomic pointer read above
          and set the next stack to null here  if we have raced with
          another thread one of the next pointers will not be null by
          the time they are checked against the next stack inside the
          serialized insert function
         
        for i  wtskipmaxdepth   i   i 
                cbtinsstack  i    insnext 
                    insheadtail  null 
                    insheadtailnext  insheadhead
                cbtnextstack  null
        
        cbtcompare  cmp
        cbtins  ins
        cbtinshead  inshead
        donep  

code
worries me i think we require ins be assigned before its used in the if clause and while its vanishingly unlikely that wouldnt happen theres nothing that stops the compiler from repeating the read inside the if clause and i think that would cause a problem

cc  ",1

660,please refer to  getfilechecksum was failing on files such as tmpsomefile but working fine for somedirsomefilethe fix is in  but we should have a test in hdfs which checks this functionality this test will fail until  is checked in,0

661,i am creating new opensource java project with maven i need to publish on central repository so that all can benfit,0

662,it appears the validation logic for tag names lives in tagxo if a user were to use tagservice in a script they could bypass the validation of the name and include arbitrary characters,1

663,android cordova debug build works fine on nexus    however it fails to make any ajax requests on releasesigned buildtried communicating from native code using a plugin the connection is successfulthe issue occurs only in nexus   and doesnt happen on other devicespermissionswhitelist plugin in configxml                    even tested with logs in chromewebviewimpljavareturns true when asked for shouldallowcspmeta httpequivcontentsecuritypolicy contentdefaultsrc self data gap  unsafeeval stylesrc self unsafeinline mediasrc  connectsrc please note the csp works for all android ios devices except for nexus   i even tried removing connectsrc but same resultdid anyone come across similar issue ,0

664,"when we have two models and they have both autosave true in their relations calling save on a record calls save too many times on other relations here is an example 

code
usrbinenv ruby

require bundlerinline

gemfile do
  source 
  gem mongoid 
  gem prybyebug
end

require mongoid

mongoidconfigure  c cclientsdefault   hosts  database test  

puts mongoidversion
puts mongoversion

mongoidloggerlevel  
mongologgerloggerlevel  

class article
  include mongoiddocument
  hasmany comments autosave true
  beforesave logsave

  def logsave
    pp articlesave
  end
end

class comment
  include mongoiddocument
  belongsto article autosave true
  field body type string
  beforesave logsave

  def logsave
    pp commentsave
  end
end

article  articlenew
articlecomments  commentnew

articlesave

puts 

articlecomments  commentnew
articlecomments  commentnew

articlesave

puts 
articlecommentslastsave
code

and here is the output 

code
articlesave
commentsave
articlesave

commentsave
articlesave
commentsave
articlesave
commentsave
commentsave
articlesave
commentsave
articlesave
commentsave
articlesave
commentsave
articlesave
commentsave
articlesave
commentsave
articlesave
commentsave
articlesave

commentsave
articlesave
commentsave
articlesave
commentsave
articlesave
commentsave
code

as you can see callbacks validations and saves are trigger a lot too much 

it happens because since  records are saved even if there is no change 

in addition to me usage of autosave is reasonable here if we remove autosave we have 

code
class article
  include mongoiddocument
  hasmany comments
  beforesave logsave

  def logsave
    pp articlesave
  end
end

class comment
  include mongoiddocument
  belongsto article
  field body type string
  beforesave logsave

  def logsave
    pp commentsave
  end
end

article  articlenew
articlecomments  commentnew

articlesave
pp articlereloadcomments  gives an empty array

comment  commentcreatearticle articlenew
pp commentreloadarticle  gives nil
code

here we can see the behavior of autosave true is useful and doesnt seem too crazy

",0

665,flinkyarntests currently copies some jars in the processresources phase as a result mvn test would fail in a clean environment because said jars dont exist yet,1

666,"we enhanced flink sql in release  but we are lack of testexample that can cover connecting to external systems eg read from kafka join mysqlhbase dimension table and then sink to kafkahbase by sql
this issue aims at addressing above scenarios",1

667,"i have noticed some dead code in our cpp testing framework especially in  all the getters in this class do not seem to be called at all it would be great to remove them to improve our code coverage and avoid accumulating code that is not being tested

using our  task locally would be a great way to check the code coverage

definition of done

all dead code is removed from the cpp testing suite",1

668,"i created a  job to deploy flink natively on kubernetes but i did not deploy successfully and did not see the error log

 

when i remove the ha configuration i can successfully deploy and open the dashboard",1

669,what does the ok status mean ie number  stands for what which other values can take,0

670,the recent change to use the custom objectpropertyaccessor does not quite work all the timebasically if youre evaluating foobar  null and bar has a type converter associated with it ognl is going to want to convert the result that expression into a boolean  since the type converter now looks to see what the last property accessed was to figure out which type converter to use if any itll use the type converter for bar instead of using the default xworkconverter to translate primitive boolean to boolean  more likely that not this type converter will fails because it never expected to convert boolean to booleanive added a test case ognlvaluestacktesttestfindvaluewithconversion that exhibits the problem,0

671,cant connect to mongod when another db is being compacted  doc states out that mongo  and newer allows to open another shell in order to view the current ops even though another database is being compactedyou may view the intermediate progress  by running the dbcurrentop in another shell instancehowever it seems that the whole mongod is blocked and not only the database which is being compactedin my case i was compacting the database offerstore then i wanted to see the current ops by connecting in another shell to another db admin mongo  u xxx p xxxhowever the mongo shell was blocked until the compact was terminatedthe logs show this as wellcodemon jun    connection accepted from    connections now openmon jun     authenticate db admin  authenticate  nonce  user admin key  mon jun    command admincmd command  authenticate  nonce  user admin key     locksmicros    jun    socketexception handling request closing client connection  socket exception  server codeas you can see i wanted to connect at  i closed the shell after some minutes because it was blocked after compaction at  mongo tried to auth again and closed the connection since my shell was closed alreadyshould i open a bug reporthow can one see the progress of compaction programmatically means not by the logfilesmy mongod version is  my mongo shell version is ,0

672,"metricgroups currently form a bidirectly graph usually with explicit requirements that type the parent must have for example an operatormg has a hard requirement that the parent is a taskmg

as a result they are quite inflexible which particular shows in tests as you cant just create one metric group but have to build an entire tree

the end goal of this ticket is to remove abstractmetricgroupparent and along the way well decouple the various mg implementations from each other",1

673,the javaxactivation bundle embeds the activation jar which is licensed under cddl  licensing requirements dictate to properly attribute this factthe notice file must reference this library and the cddl  license must be added to the license file,0

674,"for some reason the scalstyle plugin by default runs in the verify phase
i propose to move it to the validate phase where other source qa plugins are run which also makes it easier to run it locally",1

675,writetimestampusage documentation refers to missing assert section,1

676,a library for watching live streams,0

677," under backup one config server the mongodump step mistakenly uses oplog with the db config option

code
mongodump oplog db config
code

will opt to use just the oplog option and not specify the database

affects     

 update the tutorial to reflect changes to mongodump for    remove use of deprecated options and update steps accordingly

affects ",0

678,"we usually recommend cranking the tcp keepalive at  yet this doc on  recommends  

",0

679," description
i was looking at the  and i noticed that we state

to ensure that a single thread can read its own writes use  read concern and 
 write concern against the primary of the replica set

this is no longer our current recommendation as of  we recommend using  with majority read concern and majority write concern in order to get readyourwrites behavior when causal consistency is enabled for the session its no longer necessary to perform all operations against the primary

 scope of changes

 impact to other docs

 mvp work and date

 resources scope or design docs invision etc

",0

680,problem localized keyboard will be disabled by clicking flex button notes  this is a external bug from   reproduced on the    and   reproduced with the flex sdk  and   did not reproduce on the flash  method  install air runtime  on mac   install test app russiantestingair build by flex  with sdk  and have been uploaded on the files  setting focus on the text field and observe mac input source  click spark button or mx button and observe mac input source  install  by flash pro cs  and have been uploaded on the files  and do  and  result flex app non english input source will be disabled by clicking flex button flash pro  app non english input source still activates after click flash pro  button expected on english input source still activates after click flex button ,0

681,"the automatic default write concern and read concern level are not applied when a documentnodestore on mongodb is constructed with a builder the mongodocumentstore will use the server default values instead

this is a regression introduced with ",0

682,"the nvram work in  implements a block cache inside the block manager 

this could potentially be simplified as the block caches operation is logically distinct from the block manager additionally implementation in the block manager implies operations that arent necessarily required in a block cache for example decryption checksums and blockbuffer copies",1

683,lint,1

684,there is potential for an administrative user to write and read content from anywhere on the system assuming the user running nxrm has access to the location,1

685,"the newly added r option to the format test program doesnt support setting options to wiredtigeropen that is the c command line option and the wiredtigerconfig config file option are silently ignored

this makes it difficult to do r runs with any additional configuration for example adding c verboselog on the command line wont work",1

686,"currently building the server on a platform that does not meet our required os minimum will likely result in a compile error see 

we should attempt to verify that the target os meets our requirements with a configure check and terminate the build with an error message if the configure check fails

much like we have for compiler version enforcement we should also probably provide an override flag disableminimumtargetosversionenforcement or something
",0

687,"title should be configure “local mode” if servers have no internet access
there are too many quotes around local mode",0

688,"set the default focus  cursor on the username field when loading the login page

 ",0

689,the streaming fieldaccessors keyedstreamkeyby have slightly different semantics compared to their batch counterparts currently the streaming ones allow selecting a field within an array which might be dangerous as the array typeinfo does not contain the length of the array thus leading to a potential index out of bounds and accept not only  but also  to select a whole typethis functionality should be either removed or documented the latter can be achieved by effectively reverting  note that said commit was squashed before merging ,1

690,update cython from  to ,1

691,"after updating the azure agents on one of the ci machines the git checkout is now failing due to some mismatch between the git version that we provide  azure expects

i have taken the affected machine offline for the time being while i continue to investigate",1

692,"for every artifact in nexus storage we store an attributes file

this doubles the inodes required by nexus and stresses the file system

consider storing attributes in some sort of database that does not require as many inodes",1

693,currently there is a green icon if all builds are passing and red if at least one is failing it would be nice to enhance that icon indicating that some builds are in progress maybe some overlay over the icon similar to ajax loading icon would be great if both current status greenred and build in progress indicator were visible at the same time,0

694,just found a test failing like thiscodeerror messagehtabledescriptor is readonlystacktracejavalangunsupportedoperationexception htabledescriptor is readonly	at 	at 	at 	at 	at 	at  code that causes this looks like thiscode    htabledescriptor htd  tablegettabledescriptor    ifhtdhasfamilycolumnfamily       hcolumndescriptor hcd  new hcolumndescriptorcolumnfamily      htdaddfamilyhcd    codebut note that tablegettabledescriptor returns an unmodifyablehtabledescriptor so the add would always failthe specific test that failed was testdistributedlogsplittingtestmasterstartsupwithlogsplittingworklooks like the hmaster did not have the last table descriptor state yet,0

695,please enable deployment of spring relates oss projects to maven central by hosting the repository for me,0

696,this configuration option has been marked as deprecated for a number of years any users should be using lsmmanagermergetrue as opposed to lsmmergetrue so this ought to be removed,1

697,there were some breaking changes in rake   the most notable one is that the dsl methods like task desc etc were pulled out of the top level namespace and deprecation warnings are output if calling them outside of the main rake fileupgrade buildr so that it can work with rake ,0

698,"the flinkruntimewebwebdashboard uses quite a number of outdated dependencies some of them have reported vulnerabilities and it would be good to resolve them

output of ncu at this moment on master

 angulardevkitbuildangular                 
 angulareslintbuilder                         
 angulareslinteslintplugin                   
 angulareslinteslintplugintemplate          
 angulareslintschematics                      
 angulareslinttemplateparser                 
 angularcli                                  
 angularcompilercli                         
 angularlanguageservice                     
                                        
 typesdagre                                  
 typesjasmine                                 
                               
 typesnode                                  
 typescripteslinteslintplugin                 
 typescripteslintparser                        
 eslint                                         
 eslintpluginprettier                          
 eslintpluginunusedimports                    
 husky                                           
 jasminecore                                   
 jasminespecreporter                           
 karma                                           
 karmajasmine                                   
 karmajasminehtmlreporter                     
 lintstaged                                   
 prettier                                       
 stylelint                                    
 stylelintconfighudochenkov                    
 stylelintconfigprettier                       
 stylelintconfigstandard                     
 stylelintorder                                 
 tsnode                                        
 typescript                                      
 angularanimations                           
 angularcommon                               
 angularcompiler                             
 angularcore                                 
 angularforms                                
 angularplatformbrowser                     
 angularplatformbrowserdynamic             
 angularrouter                               
 corejs                                        
                                               
                                   
 dagre                                           
 monacoeditor                                 
 rxjs                                            
 tslib                                           ",1

699,"i hit this assert on the relevant history feature branch but i think it might be possible to do so on develop as well

i spent some time debugging it on both the branches i think the assert hits only on the feature branch mostly because we set pages to deleted way more often it is worthwhile to spend time on debugging whether this assert is applicable on develop hence i am creating this ticket

more details in this  i am pasting some content for completion

assert checks if the dhandle is not set to dead when dirtying a page in the function wtpageonlymodifyset
noformat
wtassertsession fissetsessiondhandle wtdhandledead
noformat

backtrace
noformat
  giraise  at 
   in giabort  at 
   in wtabort  at 
   in wtpageonlymodifyset   at 
   in wtpagemodifyset   at 
   in wtdeletepageinstantiate   at 
   in pageread    at 
   in wtpageinfunc      treewalkinternal  at 
   in wtpageswapfunc       treewalkinternal  at 
   in treewalkinternal       at 
  in wttreewalk    at 
  in wtevictfile  syncopwtsyncdiscard at 
  in wtconndhandleclose  finaltrue markdeadfalse at 
  in wtconndhandlediscardsingle  finaltrue markdeadfalse at 
  in wtconndhandlediscard  at 
  in wtconnectionclose  at 
  in connclose   at 
  in wrapconnectionclose self args at 
noformat


in the feature branch  hit this assert after the test completes and connection is closed

what is happening

 the test has completed and the connection is being closed which causes dhandles to be discarded and set as wtdhandledead
 the processing of discarding the dhandles causes the files to be evicted as part of the wtsyncdiscard cache operation the affected file is being walked and it hits a deleted page
 the deleted page is read back in the memory so the page and tree are marked dirty and the contents are marked deleted
 when marking the page dirty we hit the assert that dhandle should not be dead",1

700,in the case that the leader tablet server is up but frozen the client will get a connection negotiation timeout while starting or continuing a scan operation  the code in kuduscannerdataopentablet does not allow the scan operation to failover to different tablet server even if operation timeout setting would allow to wait for a new leader to be electedso the client gets a failure even if there has been a leader reelection within the clientprovided deadline,0

701,"the quickstart jars are currently build in the package phase which conceptually makes sense
however when running mvn test in a clean environment the build fails because the quickstart  test cannot resolve the quickstart dependencies
usually maven figures out that it can use the compiled classes as a standin for testjar dependencies but this doesnt work for the quickstarts because those use a special packaging process
i dont see any harm in building the archetype jars in the compile phase to solve this issue",1

702,when a deadlock occurs it would be helpful to dump the lock manager to help diagnose the deadlock ideally we could also dump the stack trace of the threads in the deadlock this will be similar to the hang analyzer which uses gdb,0

703,perhaps just run gcc version  careful of builds that override it on the scons command line im looking at you solaris,0

704,"looks like the test assumes too much about attribute order

failure  in orgapachemavendoxiabookservicesrendererdocbookdocbookbooksinktest
testfigureorgapachemavendoxiabookservicesrendererdocbookdocbookbooksinktest  time elapsed  sec   failure
junitframeworkcomparisonfailure wrong figure expected but was
	at 
	at 
",0

705,"summary

remove named snapshot support

timestamps offer a better solution to the general problem of applications wanting finegrained control over sequencing of reads vs writes across sessions

the named snapshot code is a small api and mostly localized in the code to txnnsnapc but removing it would reduce test surface area and simplify documentation by focusing on timestamps",1

706,"for some reason flinktests has a test dependency on flinkruntimeweb and its testjar
from what i can tell however these are entirely unused and removing said dependency neither fails any test nor results in any additional test to be skipped

i propose to remove these dependencies to simplify the dependency tree this means that developers only have to worry about the ui being built when they build flinkdistflinkdocs it also removes a bottleneck for parallel builds",1

707,id like to start publishing hibernatememcached to maven central in the past i was publishing to googlecode via svn but thats shutting down,0

708,orgcodehausgroovytransformstcstatictypecheckingsupportisassignabletoclassnode classnode and orgcodehausgroovytransformstcstatictypecheckingsupportcheckcompatibleassignmenttypesclassnode classnode perform very similar checks  refactor to reduce or eliminate the duplication between the two  possibly one is replaced by the other,1

709,"here 

