numero_frase,label,orig_text,p_td,logit_td,tokens,token_scores
10,0,following on from this ticket will switch to pushing results to a production server,0.9977879524230957,2.7420222759246826,"[""<s>"", ""follow"", ""ing"", ""Ġon"", ""Ġfrom"", ""Ġthis"", ""Ġticket"", ""Ġwill"", ""Ġswitch"", ""Ġto"", ""Ġpushing"", ""Ġresults"", ""Ġto"", ""Ġa"", ""Ġproduction"", ""Ġserver"", ""</s>""]","[0.1202850267291069, 0.8832108974456787, 1.17386794090271, 0.125546395778656, 0.03541317582130432, 2.861490249633789, 0.22917574644088745, 0.6027026176452637, 0.11674211919307709, 0.3887690305709839, 0.7963319420814514, 0.5904628038406372, 0.088052898645401, 0.13159549236297607, 0.10332505404949188, 0.9801979064941406, 0.14990466833114624]"
11,0,exampleshow advanced setup yynn yplugin name plugin key plugin description provides a jql function to restrict the search to recently visited projects,4.755930422106758e-05,-4.403680801391602,"[""<s>"", ""ex"", ""amples"", ""how"", ""Ġadvanced"", ""Ġsetup"", ""Ġy"", ""yn"", ""n"", ""Ġy"", ""plugin"", ""Ġname"", ""Ġplugin"", ""Ġkey"", ""Ġplugin"", ""Ġdescription"", ""Ġprovides"", ""Ġa"", ""Ġj"", ""ql"", ""Ġfunction"", ""Ġto"", ""Ġrestrict"", ""Ġthe"", ""Ġsearch"", ""Ġto"", ""Ġrecently"", ""Ġvisited"", ""Ġprojects"", ""</s>""]","[0.012108244001865387, 0.022411853075027466, 0.009457035921514034, 0.005701703950762749, 0.01239995751529932, 0.009675294160842896, 0.0016955328173935413, 0.002766677876934409, 0.009369276463985443, 0.004798515234142542, 0.005238705314695835, 0.006926653441041708, 0.00999968871474266, 0.0006153284339234233, 0.0071348873898386955, 0.008055322803556919, 0.03146952763199806, 0.010746517218649387, 0.005767046939581633, 0.019350837916135788, 0.011139613576233387, 0.0024505299516022205, 0.017424384132027626, 0.0028920494951307774, 0.0005728356773033738, 0.00788397528231144, 0.012689882889389992, 0.016402121633291245, 0.02999841794371605, 0.020536348223686218]"
12,0,compass dropped support for extended json syntax in the query bar and needs to support it again this ticket is a placeholder for the following items to be expanded on support for extended json in the query bar support for extended json in the agg pipeline builder requiring users to select what their input type is in both areas as a precursor to custom language modes,0.9998959302902222,4.026740550994873,"[""<s>"", ""comp"", ""ass"", ""Ġdropped"", ""Ġsupport"", ""Ġfor"", ""Ġextended"", ""Ġjson"", ""Ġsyntax"", ""Ġin"", ""Ġthe"", ""Ġquery"", ""Ġbar"", ""Ġand"", ""Ġneeds"", ""Ġto"", ""Ġsupport"", ""Ġit"", ""Ġagain"", ""Ġthis"", ""Ġticket"", ""Ġis"", ""Ġa"", ""Ġplaceholder"", ""Ġfor"", ""Ġthe"", ""Ġfollowing"", ""Ġitems"", ""Ġto"", ""Ġbe"", ""Ġexpanded"", ""Ġon"", ""Ġsupport"", ""Ġfor"", ""Ġextended"", ""Ġjson"", ""Ġin"", ""Ġthe"", ""Ġquery"", ""Ġbar"", ""Ġsupport"", ""Ġfor"", ""Ġextended"", ""Ġjson"", ""Ġin"", ""Ġthe"", ""Ġagg"", ""Ġpipeline"", ""Ġbuilder"", ""Ġrequiring"", ""Ġusers"", ""Ġto"", ""Ġselect"", ""Ġwhat"", ""Ġtheir"", ""Ġinput"", ""Ġtype"", ""Ġis"", ""Ġin"", ""Ġboth"", ""Ġareas"", ""Ġas"", ""Ġa"", ""Ġprecursor"", ""Ġto"", ""Ġcustom"", ""Ġlanguage"", ""Ġmodes"", ""</s>""]","[0.1212417334318161, 0.22208595275878906, 0.7287713289260864, 0.6127992272377014, 0.21522483229637146, 0.10129436105489731, 0.16848470270633698, 0.06690116226673126, 0.05320566147565842, 0.004696672782301903, 0.07603590935468674, 0.08530619740486145, 0.011258237063884735, 0.011114097200334072, 0.04158105328679085, 0.04556289315223694, 0.024854902178049088, 0.11084280908107758, 0.02200014889240265, 0.06211059167981148, 0.5478544235229492, 0.16950945556163788, 0.2211439460515976, 0.0721859335899353, 0.015846380963921547, 0.019839080050587654, 0.034445907920598984, 0.044826190918684006, 0.03710203245282173, 0.11715184897184372, 0.027799729257822037, 0.08532612025737762, 0.1354931890964508, 0.016367219388484955, 0.03283429145812988, 0.11294027417898178, 0.11724463850259781, 0.040669240057468414, 0.015930846333503723, 0.05260692909359932, 0.21311809122562408, 0.0010335491970181465, 0.1423661708831787, 0.006187996827065945, 0.20868800580501556, 0.07741223275661469, 0.0486021414399147, 0.12935955822467804, 0.057569436728954315, 0.01914125308394432, 0.2365037053823471, 0.10075058043003082, 0.06173700466752052, 0.016744524240493774, 0.06271670013666153, 0.08960333466529846, 0.07106268405914307, 0.008614670485258102, 0.0706782191991806, 0.08592528104782104, 0.13822774589061737, 0.01001192256808281, 0.18507380783557892, 0.31474554538726807, 0.02329932153224945, 0.22673027217388153, 0.018940331414341927, 0.1286981850862503, 0.009262936189770699]"
13,0,we have to use the moving average round trip time for server selection with this formulaalpha alpha x alpha oldrttright now we are only using the last rtt,0.00026157533284276724,-3.739870309829712,"[""<s>"", ""we"", ""Ġhave"", ""Ġto"", ""Ġuse"", ""Ġthe"", ""Ġmoving"", ""Ġaverage"", ""Ġround"", ""Ġtrip"", ""Ġtime"", ""Ġfor"", ""Ġserver"", ""Ġselection"", ""Ġwith"", ""Ġthis"", ""Ġformula"", ""alpha"", ""Ġalpha"", ""Ġx"", ""Ġalpha"", ""Ġold"", ""r"", ""tt"", ""right"", ""Ġnow"", ""Ġwe"", ""Ġare"", ""Ġonly"", ""Ġusing"", ""Ġthe"", ""Ġlast"", ""Ġr"", ""tt"", ""</s>""]","[0.16728390753269196, 0.0610683411359787, 0.7605465054512024, 0.25055649876594543, 0.7101278305053711, 0.296936571598053, 0.7713750004768372, 0.7344722747802734, 0.28412967920303345, 1.0334804058074951, 0.5751048922538757, 0.6361374258995056, 1.0718144178390503, 0.02393898367881775, 0.6156598925590515, 1.0908550024032593, 1.4733861684799194, 0.5445767045021057, 0.3477783203125, 0.576328694820404, 0.2823520302772522, 0.3011236786842346, 0.40076225996017456, 0.12052935361862183, 0.7584844827651978, 0.45881497859954834, 0.04229922965168953, 0.1806265115737915, 0.6313404440879822, 0.07768456637859344, 0.22474241256713867, 0.28717559576034546, 0.822035014629364, 0.48955774307250977, 0.21804238855838776]"
14,1,we should update powermock to the latest available version which is currently,0.004651673603802919,-2.5063717365264893,"[""<s>"", ""we"", ""Ġshould"", ""Ġupdate"", ""Ġpower"", ""m"", ""ock"", ""Ġto"", ""Ġthe"", ""Ġlatest"", ""Ġavailable"", ""Ġversion"", ""Ġwhich"", ""Ġis"", ""Ġcurrently"", ""</s>""]","[0.3720291256904602, 0.18212640285491943, 0.15118637681007385, 0.18931443989276886, 1.11018705368042, 0.1611936092376709, 0.47098326683044434, 0.5210134387016296, 0.5991165041923523, 0.15252088010311127, 0.5751969814300537, 0.5799906253814697, 0.17702864110469818, 0.23980960249900818, 0.03914205729961395, 0.2296944260597229]"
15,1,bump to list of fixes for the rabbitmq client,0.008556174114346504,-2.29140305519104,"[""<s>"", ""b"", ""ump"", ""Ġto"", ""Ġlist"", ""Ġof"", ""Ġfixes"", ""Ġfor"", ""Ġthe"", ""Ġrabbit"", ""m"", ""q"", ""Ġclient"", ""</s>""]","[0.023898333311080933, 3.45011043548584, 2.423638105392456, 1.9672436714172363, 0.2815001904964447, 1.2864022254943848, 0.0541953444480896, 0.4055956304073334, 0.47492894530296326, 1.37199068069458, 0.2897394895553589, 0.7669343948364258, 0.22278214991092682, 0.4977169632911682]"
16,1,metric reporters can currently be instantiated in one of ways a the reporter class is loaded via reflection b the reporter factory is loaded via reflectionserviceloader aka plugins all reporters provided by flink use the factory approach and it is preferable because it supports plugins the plugin approach also has been available and i think its fair to remove the old approach by now,0.9999481439590454,4.322910308837891,"[""<s>"", ""met"", ""ric"", ""Ġreporters"", ""Ġcan"", ""Ġcurrently"", ""Ġbe"", ""Ġinstant"", ""iated"", ""Ġin"", ""Ġone"", ""Ġof"", ""Ġways"", ""Ġa"", ""Ġthe"", ""Ġreporter"", ""Ġclass"", ""Ġis"", ""Ġloaded"", ""Ġvia"", ""Ġreflection"", ""Ġb"", ""Ġthe"", ""Ġreporter"", ""Ġfactory"", ""Ġis"", ""Ġloaded"", ""Ġvia"", ""Ġreflections"", ""erv"", ""ic"", ""el"", ""oad"", ""er"", ""Ġaka"", ""Ġplugins"", ""Ġall"", ""Ġreporters"", ""Ġprovided"", ""Ġby"", ""Ġfl"", ""ink"", ""Ġuse"", ""Ġthe"", ""Ġfactory"", ""Ġapproach"", ""Ġand"", ""Ġit"", ""Ġis"", ""Ġpreferable"", ""Ġbecause"", ""Ġit"", ""Ġsupports"", ""Ġplugins"", ""Ġthe"", ""Ġplugin"", ""Ġapproach"", ""Ġalso"", ""Ġhas"", ""Ġbeen"", ""Ġavailable"", ""Ġand"", ""Ġi"", ""Ġthink"", ""Ġits"", ""Ġfair"", ""Ġto"", ""Ġremove"", ""Ġthe"", ""Ġold"", ""Ġapproach"", ""Ġby"", ""Ġnow"", ""</s>""]","[0.00013568556460086256, 0.0019356776028871536, 0.0006194147281348705, 0.001698725507594645, 0.0012483452446758747, 0.0043124910444021225, 0.002562964567914605, 0.0006169044063426554, 0.0008106793975457549, 0.0011008112924173474, 0.0005844591069035232, 0.0001885751262307167, 0.00040879694279283285, 0.0001740604784572497, 0.0011686912039294839, 0.002150698099285364, 0.0022498606704175472, 0.00205738702788949, 0.00035290373489260674, 0.0016889804974198341, 0.0012035570107400417, 7.598544470965862e-06, 0.00035117234801873565, 0.0001800102909328416, 0.0022922398056834936, 5.114785017212853e-05, 0.001187009271234274, 0.0007998300716280937, 0.0005050284671597183, 0.0010767931817099452, 0.00045411771861836314, 2.5023045964189805e-05, 0.00011338902550050989, 0.0003558201133273542, 5.197714199312031e-05, 0.0012716623023152351, 0.00044663052540272474, 0.0029192196670919657, 0.00016017182497307658, 0.0004922610241919756, 0.0011006748536601663, 0.0006608396070078015, 9.096907160710543e-05, 0.00036743105738423765, 0.0005012900801375508, 0.0003234304313082248, 0.00040607716073282063, 0.0005525298183783889, 0.0002258661697851494, 0.0025608038995414972, 0.00032726890640333295, 0.0005296935560181737, 0.0008696253062225878, 0.0008836937486194074, 0.0010512988083064556, 0.0002471255720593035, 0.000575403799302876, 0.00017729746468830854, 0.0003185833047609776, 5.591733497567475e-05, 0.0007040724158287048, 0.00027725708787329495, 0.0013850085670128465, 0.00011626555351540446, 0.00046136678429320455, 7.018865289865062e-05, 0.00028028711676597595, 0.0005569211207330227, 0.0015889245551079512, 0.0003050503437407315, 0.0015075260307639837, 0.0004075257747899741, 0.00014075044600758702, 0.0005310019478201866]"
17,1,to the best of my knowledge the syncbackground configuration for logflush has never been used in practice it was originallly asked for as part of logflush for mongodb but mongodb has only ever used syncon there is a lot of code to support this particular sync method if it is not needed we should remove it and simplify some code testing apis etc,0.9999476671218872,4.309153079986572,"[""<s>"", ""to"", ""Ġthe"", ""Ġbest"", ""Ġof"", ""Ġmy"", ""Ġknowledge"", ""Ġthe"", ""Ġsync"", ""background"", ""Ġconfiguration"", ""Ġfor"", ""Ġlog"", ""flush"", ""Ġhas"", ""Ġnever"", ""Ġbeen"", ""Ġused"", ""Ġin"", ""Ġpractice"", ""Ġit"", ""Ġwas"", ""Ġoriginal"", ""lly"", ""Ġasked"", ""Ġfor"", ""Ġas"", ""Ġpart"", ""Ġof"", ""Ġlog"", ""flush"", ""Ġfor"", ""Ġm"", ""ong"", ""od"", ""b"", ""Ġbut"", ""Ġm"", ""ong"", ""od"", ""b"", ""Ġhas"", ""Ġonly"", ""Ġever"", ""Ġused"", ""Ġsyn"", ""con"", ""Ġthere"", ""Ġis"", ""Ġa"", ""Ġlot"", ""Ġof"", ""Ġcode"", ""Ġto"", ""Ġsupport"", ""Ġthis"", ""Ġparticular"", ""Ġsync"", ""Ġmethod"", ""Ġif"", ""Ġit"", ""Ġis"", ""Ġnot"", ""Ġneeded"", ""Ġwe"", ""Ġshould"", ""Ġremove"", ""Ġit"", ""Ġand"", ""Ġsimplify"", ""Ġsome"", ""Ġcode"", ""Ġtesting"", ""Ġap"", ""is"", ""Ġetc"", ""</s>""]","[0.00046525525976903737, 0.0013162390096113086, 0.00028334499802440405, 0.0009182535577565432, 0.0003707846044562757, 0.0018396277446299791, 0.0005505434819497168, 0.0015337218064814806, 0.0004192791529931128, 0.001017918111756444, 0.001671512145549059, 0.0009821259882301092, 4.927278496325016e-08, 0.0005895867943763733, 4.869217809755355e-05, 0.0004276250838302076, 0.000669047178234905, 0.0011425495613366365, 0.0014843821991235018, 0.0005422573303803802, 0.001977998297661543, 0.0005636382848024368, 0.003961214795708656, 0.0005710416589863598, 0.001707091461867094, 0.0008084641303867102, 0.0006748775485903025, 0.00028410012600943446, 0.0012033466482535005, 0.0010959062492474914, 0.002469685161486268, 0.0013664762955158949, 0.00044970784801989794, 0.0002575417747721076, 0.00011745558003894985, 0.0004902141517959535, 0.0002322545915376395, 0.0001669684861553833, 0.0007512502488680184, 0.00018082832684740424, 0.000128667670651339, 0.0010586061980575323, 0.00034332970972172916, 0.0008431376190856099, 0.0008667258080095053, 0.0008475333452224731, 0.0008530245977453887, 0.0006227150443010032, 0.0005828518187627196, 0.00024644419318065047, 0.0026261659804731607, 0.00012480156146921217, 0.0003917869762517512, 0.00019752440857701004, 7.52565756556578e-05, 0.0007384067866951227, 0.0002564191527199, 0.0010617992375046015, 0.0005710317054763436, 0.0003081187605857849, 0.0003489848750177771, 0.00023923323897179216, 0.0006898166029714048, 0.0005733067519031465, 0.0007738342392258346, 0.0023031244054436684, 0.0004050420830026269, 0.0001286644983338192, 0.0004005833761766553, 0.0006336986552923918, 6.628282426390797e-05, 0.00122755765914917, 0.0005793175660073757, 0.00033884312142618, 0.000188768986845389, 0.0003076814755331725, 0.0017070876201614738]"
18,0,error uppears rarelynoformatuncaught error assertion failed unable to find fixtures for model type appalertdefinitionparameternoformat,4.7931251174304634e-05,-4.3980865478515625,"[""<s>"", ""error"", ""Ġu"", ""pp"", ""ears"", ""Ġrarely"", ""no"", ""format"", ""unc"", ""aught"", ""Ġerror"", ""Ġassertion"", ""Ġfailed"", ""Ġunable"", ""Ġto"", ""Ġfind"", ""Ġfixtures"", ""Ġfor"", ""Ġmodel"", ""Ġtype"", ""Ġapp"", ""alert"", ""definition"", ""param"", ""et"", ""erno"", ""format"", ""</s>""]","[0.016026834025979042, 0.010214708745479584, 0.01052866131067276, 0.03288864344358444, 0.004587279167026281, 0.011064841412007809, 0.018208730965852737, 0.016352679580450058, 0.01017010398209095, 0.005360198672860861, 0.00962088443338871, 0.005385799799114466, 0.012269445694983006, 0.010869170539081097, 0.010862929746508598, 0.0028921347111463547, 0.04206829518079758, 0.022405171766877174, 0.01862701028585434, 0.014362720772624016, 0.01448887214064598, 0.00781426951289177, 0.0014171152142807841, 0.005401396192610264, 0.004398505203425884, 0.014429846778512001, 0.02580636367201805, 0.01209869235754013]"
19,1,currently hivepartition readerhiveinputformatpartitionreader still use legacy interface inputformat we can migrate it to new interface bulkformat,0.999931812286377,4.209218978881836,"[""<s>"", ""currently"", ""Ġhive"", ""part"", ""ition"", ""Ġreader"", ""h"", ""ive"", ""input"", ""format"", ""part"", ""ition"", ""reader"", ""Ġstill"", ""Ġuse"", ""Ġlegacy"", ""Ġinterface"", ""Ġinput"", ""format"", ""Ġwe"", ""Ġcan"", ""Ġmigrate"", ""Ġit"", ""Ġto"", ""Ġnew"", ""Ġinterface"", ""Ġbulk"", ""format"", ""</s>""]","[0.02048095501959324, 0.07907703518867493, 0.11332239210605621, 0.018285701051354408, 0.05094250291585922, 0.01069000456482172, 0.07385516166687012, 0.016143448650836945, 0.09435411542654037, 0.028266217559576035, 0.035940490663051605, 0.06551261991262436, 0.04180668666958809, 0.04066847264766693, 0.018980855122208595, 0.002039968967437744, 0.004370285198092461, 0.011053839698433876, 0.031960442662239075, 0.025434795767068863, 0.02381681650876999, 0.029228927567601204, 0.03975285217165947, 0.0157270897179842, 0.019588608294725418, 0.003236039076000452, 0.02864566072821617, 0.010837579146027565, 0.0121298898011446]"
20,0,this plugin will allow users to specify js dependencies and they will be pulled in the maven way groupid comgithubcameroncan project url scm url nexus username noremac already sync to central yes,8.073271601460874e-05,-4.19573450088501,"[""<s>"", ""this"", ""Ġplugin"", ""Ġwill"", ""Ġallow"", ""Ġusers"", ""Ġto"", ""Ġspecify"", ""Ġjs"", ""Ġdependencies"", ""Ġand"", ""Ġthey"", ""Ġwill"", ""Ġbe"", ""Ġpulled"", ""Ġin"", ""Ġthe"", ""Ġm"", ""aven"", ""Ġway"", ""Ġgroup"", ""id"", ""Ġcom"", ""github"", ""c"", ""ameron"", ""can"", ""Ġproject"", ""Ġurl"", ""Ġsc"", ""m"", ""Ġurl"", ""Ġnexus"", ""Ġusername"", ""Ġn"", ""ore"", ""mac"", ""Ġalready"", ""Ġsync"", ""Ġto"", ""Ġcentral"", ""Ġyes"", ""</s>""]","[0.05817209929227829, 0.08148103952407837, 0.12005345523357391, 0.10483212769031525, 0.17012904584407806, 0.07558378577232361, 0.013386490754783154, 0.053929176181554794, 0.04810972511768341, 0.07073293626308441, 0.04143979772925377, 0.03236927464604378, 0.062416426837444305, 0.004823022056370974, 0.04183846339583397, 0.0196925587952137, 0.024057645350694656, 0.023087354376912117, 0.2736680805683136, 0.03187823295593262, 0.05283089727163315, 0.039166148751974106, 0.10949976742267609, 0.03360615670681, 0.031893290579319, 0.16043293476104736, 0.3055572211742401, 0.02396274358034134, 0.1831771582365036, 0.021082017570734024, 0.07371244579553604, 0.09286929666996002, 0.04514792189002037, 0.09049288183450699, 0.008311931975185871, 0.0005702490452677011, 0.045400477945804596, 0.1469927728176117, 0.07434946298599243, 0.20898039638996124, 0.165057972073555, 0.08864399045705795, 0.25976404547691345]"
21,1,in reviewing noticed that there is overlap in parsing the configuration lines for backup information cursorcurbackupincrccurbackupincrblkmod and metametackptcckptloadblkmods have very similar parsing code paths these two functions have subtle differences they compare against different strings and they fill in different data structures a review of these function should be done to figure out a way to factor that out into one function,0.9999070167541504,4.064985752105713,"[""<s>"", ""in"", ""Ġreviewing"", ""Ġnoticed"", ""Ġthat"", ""Ġthere"", ""Ġis"", ""Ġoverlap"", ""Ġin"", ""Ġparsing"", ""Ġthe"", ""Ġconfiguration"", ""Ġlines"", ""Ġfor"", ""Ġbackup"", ""Ġinformation"", ""Ġcursor"", ""cur"", ""back"", ""up"", ""inc"", ""r"", ""cc"", ""ur"", ""back"", ""up"", ""inc"", ""r"", ""bl"", ""k"", ""mod"", ""Ġand"", ""Ġmet"", ""am"", ""et"", ""ack"", ""pt"", ""cc"", ""k"", ""pt"", ""load"", ""bl"", ""k"", ""mods"", ""Ġhave"", ""Ġvery"", ""Ġsimilar"", ""Ġparsing"", ""Ġcode"", ""Ġpaths"", ""Ġthese"", ""Ġtwo"", ""Ġfunctions"", ""Ġhave"", ""Ġsubtle"", ""Ġdifferences"", ""Ġthey"", ""Ġcompare"", ""Ġagainst"", ""Ġdifferent"", ""Ġstrings"", ""Ġand"", ""Ġthey"", ""Ġfill"", ""Ġin"", ""Ġdifferent"", ""Ġdata"", ""Ġstructures"", ""Ġa"", ""Ġreview"", ""Ġof"", ""Ġthese"", ""Ġfunction"", ""Ġshould"", ""Ġbe"", ""Ġdone"", ""Ġto"", ""Ġfigure"", ""Ġout"", ""Ġa"", ""Ġway"", ""Ġto"", ""Ġfactor"", ""Ġthat"", ""Ġout"", ""Ġinto"", ""Ġone"", ""Ġfunction"", ""</s>""]","[0.010031351819634438, 0.0512067936360836, 0.04255673661828041, 0.05835423246026039, 0.006281139329075813, 0.011160647496581078, 0.19162777066230774, 0.20445683598518372, 0.07127966731786728, 0.0712822675704956, 0.04529973119497299, 0.04504190757870674, 0.19166997075080872, 0.06325753778219223, 0.02205304615199566, 0.01711823046207428, 0.000620618462562561, 0.02787918969988823, 0.02447153441607952, 0.004323234315961599, 0.027374010533094406, 0.01116934698075056, 0.008184571750462055, 0.013695308938622475, 0.00530576054006815, 0.002909361384809017, 0.009590147994458675, 0.017645368352532387, 0.004744529724121094, 0.008571900427341461, 0.03155745565891266, 0.09157633781433105, 0.03989100083708763, 0.050280407071113586, 0.01553836464881897, 0.06281422078609467, 0.10877721011638641, 0.015032265335321426, 0.0360647551715374, 0.050637468695640564, 0.08146854490041733, 0.01311839371919632, 0.16714750230312347, 0.08872175216674805, 0.09300927817821503, 0.10360777378082275, 0.07729825377464294, 0.05976121127605438, 0.1130867525935173, 0.1514340341091156, 0.02654269151389599, 0.020204946398735046, 0.020409222692251205, 0.013469887897372246, 0.0533478744328022, 0.02735588699579239, 0.05829620361328125, 0.08595284074544907, 0.013775324448943138, 0.033989615738391876, 0.0013136453926563263, 0.03311534598469734, 0.05801094323396683, 0.057823546230793, 0.010587573051452637, 0.027005838230252266, 0.08447656035423279, 0.13034431636333466, 0.08547542989253998, 0.023516211658716202, 0.03580442816019058, 0.024918250739574432, 0.024113580584526062, 0.04807543754577637, 0.013349786400794983, 0.00025991909205913544, 0.017182819545269012, 0.0023903329856693745, 0.04734014347195625, 0.02893037348985672, 0.01045977883040905, 0.007103201933205128, 0.001370403217151761, 0.01840377412736416, 0.008307411335408688, 0.05364900454878807, 0.04856191575527191, 0.003657015971839428, 0.010472238063812256]"
22,1,currently an intermediatedataset can have multiple consumer jobedge thats why the consumers of an intermediateresultpartition is in the form of list however in schedulerexecutiongraph there is assumption that one intermediateresultpartition can be consumed by one only executionjobvertex this results in a lot of hack logics which assumes partition consumers to contain a single list given that there is no plan yet to support multiple consumer jobedge of one intermediatedataset i propose to refactor intermediatedataset to have one only consumer jobedge thus the scheduler can get rid of these hack logics,0.9997562766075134,3.6216840744018555,"[""<s>"", ""currently"", ""Ġan"", ""Ġintermedi"", ""ated"", ""at"", ""as"", ""et"", ""Ġcan"", ""Ġhave"", ""Ġmultiple"", ""Ġconsumer"", ""Ġjob"", ""edge"", ""Ġthats"", ""Ġwhy"", ""Ġthe"", ""Ġconsumers"", ""Ġof"", ""Ġan"", ""Ġintermediate"", ""result"", ""part"", ""ition"", ""Ġis"", ""Ġin"", ""Ġthe"", ""Ġform"", ""Ġof"", ""Ġlist"", ""Ġhowever"", ""Ġin"", ""Ġschedule"", ""rex"", ""ec"", ""ution"", ""graph"", ""Ġthere"", ""Ġis"", ""Ġassumption"", ""Ġthat"", ""Ġone"", ""Ġintermediate"", ""result"", ""part"", ""ition"", ""Ġcan"", ""Ġbe"", ""Ġconsumed"", ""Ġby"", ""Ġone"", ""Ġonly"", ""Ġexecution"", ""job"", ""ver"", ""tex"", ""Ġthis"", ""Ġresults"", ""Ġin"", ""Ġa"", ""Ġlot"", ""Ġof"", ""Ġhack"", ""Ġlog"", ""ics"", ""Ġwhich"", ""Ġassumes"", ""Ġpartition"", ""Ġconsumers"", ""Ġto"", ""Ġcontain"", ""Ġa"", ""Ġsingle"", ""Ġlist"", ""Ġgiven"", ""Ġthat"", ""Ġthere"", ""Ġis"", ""Ġno"", ""Ġplan"", ""Ġyet"", ""Ġto"", ""Ġsupport"", ""Ġmultiple"", ""Ġconsumer"", ""Ġjob"", ""edge"", ""Ġof"", ""Ġone"", ""Ġintermedi"", ""ated"", ""at"", ""as"", ""et"", ""Ġi"", ""Ġpropose"", ""Ġto"", ""Ġref"", ""actor"", ""Ġintermedi"", ""ated"", ""at"", ""as"", ""et"", ""Ġto"", ""Ġhave"", ""Ġone"", ""Ġonly"", ""Ġconsumer"", ""Ġjob"", ""edge"", ""Ġthus"", ""Ġthe"", ""Ġsched"", ""uler"", ""Ġcan"", ""Ġget"", ""Ġrid"", ""Ġof"", ""Ġthese"", ""Ġhack"", ""Ġlog"", ""ics"", ""</s>""]","[0.21832337975502014, 0.33645111322402954, 0.4007314443588257, 0.2883288562297821, 0.12568457424640656, 0.06338793784379959, 0.13258200883865356, 0.12102087587118149, 0.0508606992661953, 0.07778384536504745, 0.08835212886333466, 0.08481381833553314, 0.1450663059949875, 0.3120696246623993, 0.2706870436668396, 0.17242096364498138, 0.4570510983467102, 0.1871129870414734, 0.14206650853157043, 0.0378471277654171, 0.2666388154029846, 0.06106089428067207, 0.05308576673269272, 0.13535866141319275, 0.00892302393913269, 0.055702775716781616, 0.03333302587270737, 0.276140421628952, 0.037446051836013794, 0.06004025414586067, 0.0962931364774704, 0.0578581728041172, 0.06300875544548035, 0.08845280855894089, 0.04512070119380951, 0.05087561905384064, 0.059202469885349274, 0.2048702836036682, 0.11808597296476364, 0.03412790596485138, 0.024545792490243912, 0.1142415851354599, 0.05438396334648132, 0.12847262620925903, 0.09723316133022308, 0.0306993555277586, 0.1074947714805603, 0.12487567216157913, 0.3836890459060669, 0.10461254417896271, 0.07192188501358032, 0.10381267219781876, 0.05147043615579605, 0.13792969286441803, 0.07610978931188583, 0.28218984603881836, 0.2249157428741455, 0.00022135302424430847, 0.07376040518283844, 0.03615942597389221, 0.191214457154274, 0.037945691496133804, 0.07003937661647797, 0.07642681896686554, 0.03889520838856697, 0.0749112069606781, 0.1339036077260971, 0.1579066514968872, 0.15503515303134918, 0.10220380127429962, 0.012576093897223473, 0.007549520581960678, 0.035188063979148865, 0.052928343415260315, 0.12816978991031647, 0.03322184830904007, 0.21757306158542633, 0.011122230440378189, 0.20830416679382324, 0.07493911683559418, 0.10686317831277847, 0.008090872317552567, 0.1499028205871582, 0.2865251898765564, 0.09584837406873703, 0.013139262795448303, 0.030567754060029984, 0.29137808084487915, 0.09898354113101959, 0.4352847933769226, 0.046145565807819366, 0.01061844639480114, 0.029733361676335335, 0.1691237837076187, 0.12980806827545166, 0.14278331398963928, 0.07233665138483047, 0.4414104223251343, 0.06707099080085754, 0.26665911078453064, 0.11491316556930542, 0.1558963656425476, 0.050423089414834976, 0.018593933433294296, 0.3742593824863434, 0.10055763274431229, 0.2097375988960266, 0.14682415127754211, 0.1951056718826294, 0.13695791363716125, 0.26106080412864685, 0.12944351136684418, 0.020153090357780457, 0.04473334550857544, 0.07545391470193863, 0.09653013944625854, 0.1958034634590149, 0.08340269327163696, 0.41683313250541687, 0.0336373895406723, 0.09527752548456192, 0.06398167461156845, 0.15671569108963013, 0.017936423420906067]"
